month,site_id,site_name,region,category,rentals
2024-03,S005,Central Plant,Metro Central,Grader,1
2024-04,S005,Central Plant,Metro Central,Grader,0
2024-05,S005,Central Plant,Metro Central,Grader,1
2024-06,S005,Central Plant,Metro Central,Grader,0
2024-07,S005,Central Plant,Metro Central,Grader,2
2024-08,S005,Central Plant,Metro Central,Grader,1
2024-09,S005,Central Plant,Metro Central,Grader,0
2024-10,S005,Central Plant,Metro Central,Grader,1
2024-11,S005,Central Plant,Metro Central,Grader,0
2024-12,S005,Central Plant,Metro Central,Grader,1
2025-01,S005,Central Plant,Metro Central,Grader,2
2025-02,S005,Central Plant,Metro Central,Grader,1
2025-03,S005,Central Plant,Metro Central,Grader,0
2025-04,S005,Central Plant,Metro Central,Grader,0
2025-05,S005,Central Plant,Metro Central,Grader,1
2025-06,S005,Central Plant,Metro Central,Grader,1
2025-07,S005,Central Plant,Metro Central,Grader,3
2025-08,S005,Central Plant,Metro Central,Grader,1
2025-09,S005,Central Plant,Metro Central,Grader,3
2025-10,S005,Central Plant,Metro Central,Grader,3
2025-11,S005,Central Plant,Metro Central,Grader,1
2025-12,S005,Central Plant,Metro Central,Grader,1
2026-01,S005,Central Plant,Metro Central,Grader,3
2026-02,S005,Central Plant,Metro Central,Grader,1
2026-03,S005,Central Plant,Metro Central,Grader,0
2026-04,S005,Central Plant,Metro Central,Grader,0
2026-05,S005,Central Plant,Metro Central,Grader,0
2026-06,S005,Central Plant,Metro Central,Grader,3
2026-07,S005,Central Plant,Metro Central,Grader,0
2021-08,S005,Central Plant,Metro Central,Forklift,1
2021-09,S005,Central Plant,Metro Central,Forklift,3
2021-10,S005,Central Plant,Metro Central,Forklift,3
2021-11,S005,Central Plant,Metro Central,Forklift,1
2021-12,S005,Central Plant,Metro Central,Forklift,2
2022-01,S005,Central Plant,Metro Central,Forklift,1
2022-02,S005,Central Plant,Metro Central,Forklift,2
2022-03,S005,Central Plant,Metro Central,Forklift,3
2022-04,S005,Central Plant,Metro Central,Forklift,1
2022-05,S005,Central Plant,Metro Central,Forklift,1
2022-06,S005,Central Plant,Metro Central,Forklift,0
2022-07,S005,Central Plant,Metro Central,Forklift,0
2022-08,S005,Central Plant,Metro Central,Forklift,2
2022-09,S005,Central Plant,Metro Central,Forklift,1
2022-10,S005,Central Plant,Metro Central,Forklift,0
2022-11,S005,Central Plant,Metro Central,Forklift,2
2022-12,S005,Central Plant,Metro Central,Forklift,2
2023-01,S005,Central Plant,Metro Central,Forklift,1
2023-02,S005,Central Plant,Metro Central,Forklift,1
2023-03,S005,Central Plant,Metro Central,Forklift,4
2023-04,S005,Central Plant,Metro Central,Forklift,3
2023-05,S005,Central Plant,Metro Central,Forklift,0
2023-06,S005,Central Plant,Metro Central,Forklift,1
2023-07,S005,Central Plant,Metro Central,Forklift,0
2023-08,S005,Central Plant,Metro Central,Forklift,0
2023-09,S005,Central Plant,Metro Central,Forklift,2
2023-10,S005,Central Plant,Metro Central,Forklift,1
2023-11,S005,Central Plant,Metro Central,Forklift,1
2023-12,S005,Central Plant,Metro Central,Forklift,0
2024-01,S005,Central Plant,Metro Central,Forklift,2
2024-02,S005,Central Plant,Metro Central,Forklift,1
2024-03,S005,Central Plant,Metro Central,Forklift,3
2024-04,S005,Central Plant,Metro Central,Forklift,0
2024-05,S005,Central Plant,Metro Central,Forklift,0
2024-06,S005,Central Plant,Metro Central,Forklift,0
2024-07,S005,Central Plant,Metro Central,Forklift,1
2024-08,S005,Central Plant,Metro Central,Forklift,0
2024-09,S005,Central Plant,Metro Central,Forklift,0
2024-10,S005,Central Plant,Metro Central,Forklift,1
2024-11,S005,Central Plant,Metro Central,Forklift,1
2024-12,S005,Central Plant,Metro Central,Forklift,2
2025-01,S005,Central Plant,Metro Central,Forklift,1
2025-02,S005,Central Plant,Metro Central,Forklift,1
2025-03,S005,Central Plant,Metro Central,Forklift,3
2025-04,S005,Central Plant,Metro Central,Forklift,0
2025-05,S005,Central Plant,Metro Central,Forklift,1
2025-06,S005,Central Plant,Metro Central,Forklift,3
2025-07,S005,Central Plant,Metro Central,Forklift,0
2025-08,S005,Central Plant,Metro Central,Forklift,0
2025-09,S005,Central Plant,Metro Central,Forklift,1
2025-10,S005,Central Plant,Metro Central,Forklift,2
2025-11,S005,Central Plant,Metro Central,Forklift,0
2025-12,S005,Central Plant,Metro Central,Forklift,0
2026-01,S005,Central Plant,Metro Central,Forklift,0
2026-02,S005,Central Plant,Metro Central,Forklift,1
2026-03,S005,Central Plant,Metro Central,Forklift,1
2026-04,S005,Central Plant,Metro Central,Forklift,1
2026-05,S005,Central Plant,Metro Central,Forklift,0
2026-06,S005,Central Plant,Metro Central,Forklift,0
2026-07,S005,Central Plant,Metro Central,Forklift,0
2021-08,S005,Central Plant,Metro Central,Loader,1
2021-09,S005,Central Plant,Metro Central,Loader,1
2021-10,S005,Central Plant,Metro Central,Loader,0
2021-11,S005,Central Plant,Metro Central,Loader,1
2021-12,S005,Central Plant,Metro Central,Loader,0
2022-01,S005,Central Plant,Metro Central,Loader,0
2022-02,S005,Central Plant,Metro Central,Loader,0
2022-03,S005,Central Plant,Metro Central,Loader,0
2022-04,S005,Central Plant,Metro Central,Loader,0
2022-05,S005,Central Plant,Metro Central,Loader,0
2022-06,S005,Central Plant,Metro Central,Loader,1
2022-07,S005,Central Plant,Metro Central,Loader,2
2022-08,S005,Central Plant,Metro Central,Loader,1
2022-09,S005,Central Plant,Metro Central,Loader,1
2022-10,S005,Central Plant,Metro Central,Loader,0
2022-11,S005,Central Plant,Metro Central,Loader,1
2022-12,S005,Central Plant,Metro Central,Loader,2
2023-01,S005,Central Plant,Metro Central,Loader,1
2023-02,S005,Central Plant,Metro Central,Loader,0
2023-03,S005,Central Plant,Metro Central,Loader,3
2023-04,S005,Central Plant,Metro Central,Loader,3
2023-05,S005,Central Plant,Metro Central,Loader,1
2023-06,S005,Central Plant,Metro Central,Loader,0
2023-07,S005,Central Plant,Metro Central,Loader,3
2023-08,S005,Central Plant,Metro Central,Loader,1
2023-09,S005,Central Plant,Metro Central,Loader,2
2023-10,S005,Central Plant,Metro Central,Loader,0
2023-11,S005,Central Plant,Metro Central,Loader,0
2023-12,S005,Central Plant,Metro Central,Loader,0
2024-01,S005,Central Plant,Metro Central,Loader,1
2024-02,S005,Central Plant,Metro Central,Loader,0
2024-03,S005,Central Plant,Metro Central,Loader,0
2024-04,S005,Central Plant,Metro Central,Loader,2
2024-05,S005,Central Plant,Metro Central,Loader,0
2024-06,S005,Central Plant,Metro Central,Loader,2
2024-07,S005,Central Plant,Metro Central,Loader,0
2024-08,S005,Central Plant,Metro Central,Loader,0
2024-09,S005,Central Plant,Metro Central,Loader,0
2024-10,S005,Central Plant,Metro Central,Loader,0
2024-11,S005,Central Plant,Metro Central,Loader,0
2024-12,S005,Central Plant,Metro Central,Loader,1
2025-01,S005,Central Plant,Metro Central,Loader,1
2025-02,S005,Central Plant,Metro Central,Loader,1
2025-03,S005,Central Plant,Metro Central,Loader,0
2025-04,S005,Central Plant,Metro Central,Loader,0
2025-05,S005,Central Plant,Metro Central,Loader,1
2025-06,S005,Central Plant,Metro Central,Loader,0
2025-07,S005,Central Plant,Metro Central,Loader,1
2025-08,S005,Central Plant,Metro Central,Loader,1
2025-09,S005,Central Plant,Metro Central,Loader,1
2025-10,S005,Central Plant,Metro Central,Loader,1
2025-11,S005,Central Plant,Metro Central,Loader,1
2025-12,S005,Central Plant,Metro Central,Loader,0
2026-01,S005,Central Plant,Metro Central,Loader,0
2026-02,S005,Central Plant,Metro Central,Loader,0
2026-03,S005,Central Plant,Metro Central,Loader,1
2026-04,S005,Central Plant,Metro Central,Loader,0
2026-05,S005,Central Plant,Metro Central,Loader,0
2026-06,S005,Central Plant,Metro Central,Loader,0
2026-07,S005,Central Plant,Metro Central,Loader,1
2021-08,S005,Central Plant,Metro Central,Roller,0
2021-09,S005,Central Plant,Metro Central,Roller,0
2021-10,S005,Central Plant,Metro Central,Roller,0
2021-11,S005,Central Plant,Metro Central,Roller,0
2021-12,S005,Central Plant,Metro Central,Roller,1
2022-01,S005,Central Plant,Metro Central,Roller,1
2022-02,S005,Central Plant,Metro Central,Roller,1
2022-03,S005,Central Plant,Metro Central,Roller,0
2022-04,S005,Central Plant,Metro Central,Roller,0
2022-05,S005,Central Plant,Metro Central,Roller,0
2022-06,S005,Central Plant,Metro Central,Roller,0
2022-07,S005,Central Plant,Metro Central,Roller,0
2022-08,S005,Central Plant,Metro Central,Roller,0
2022-09,S005,Central Plant,Metro Central,Roller,2
2022-10,S005,Central Plant,Metro Central,Roller,2
2022-11,S005,Central Plant,Metro Central,Roller,0
2022-12,S005,Central Plant,Metro Central,Roller,2
2023-01,S005,Central Plant,Metro Central,Roller,1
2023-02,S005,Central Plant,Metro Central,Roller,1
2023-03,S005,Central Plant,Metro Central,Roller,1
2023-04,S005,Central Plant,Metro Central,Roller,0
2023-05,S005,Central Plant,Metro Central,Roller,1
2023-06,S005,Central Plant,Metro Central,Roller,0
2023-07,S005,Central Plant,Metro Central,Roller,0
2023-08,S005,Central Plant,Metro Central,Roller,0
2023-09,S005,Central Plant,Metro Central,Roller,1
2023-10,S005,Central Plant,Metro Central,Roller,0
2023-11,S005,Central Plant,Metro Central,Roller,0
2023-12,S005,Central Plant,Metro Central,Roller,0
2024-01,S005,Central Plant,Metro Central,Roller,0
2024-02,S005,Central Plant,Metro Central,Roller,0
2024-03,S005,Central Plant,Metro Central,Roller,0
2024-04,S005,Central Plant,Metro Central,Roller,0
2024-05,S005,Central Plant,Metro Central,Roller,0
2024-06,S005,Central Plant,Metro Central,Roller,0
2024-07,S005,Central Plant,Metro Central,Roller,0
2024-08,S005,Central Plant,Metro Central,Roller,0
2024-09,S005,Central Plant,Metro Central,Roller,0
2024-10,S005,Central Plant,Metro Central,Roller,1
2024-11,S005,Central Plant,Metro Central,Roller,0
2024-12,S005,Central Plant,Metro Central,Roller,0
2025-01,S005,Central Plant,Metro Central,Roller,1
2025-02,S005,Central Plant,Metro Central,Roller,0
2025-03,S005,Central Plant,Metro Central,Roller,0
2025-04,S005,Central Plant,Metro Central,Roller,0
2025-05,S005,Central Plant,Metro Central,Roller,2
2025-06,S005,Central Plant,Metro Central,Roller,1
2025-07,S005,Central Plant,Metro Central,Roller,0
2025-08,S005,Central Plant,Metro Central,Roller,2
2025-09,S005,Central Plant,Metro Central,Roller,0
2025-10,S005,Central Plant,Metro Central,Roller,0
2025-11,S005,Central Plant,Metro Central,Roller,1
2025-12,S005,Central Plant,Metro Central,Roller,0
2026-01,S005,Central Plant,Metro Central,Roller,0
2026-02,S005,Central Plant,Metro Central,Roller,0
2026-03,S005,Central Plant,Metro Central,Roller,0
2026-04,S005,Central Plant,Metro Central,Roller,0
2026-05,S005,Central Plant,Metro Central,Roller,0
2026-06,S005,Central Plant,Metro Central,Roller,1
2026-07,S005,Central Plant,Metro Central,Roller,0
2021-08,S006,Lakeside Project,Highlands,Excavator,5
2021-09,S006,Lakeside Project,Highlands,Excavator,2
2021-10,S006,Lakeside Project,Highlands,Excavator,0
2021-11,S006,Lakeside Project,Highlands,Excavator,1
2021-12,S006,Lakeside Project,Highlands,Excavator,1
2022-01,S006,Lakeside Project,Highlands,Excavator,0
2022-02,S006,Lakeside Project,Highlands,Excavator,1
2022-03,S006,Lakeside Project,Highlands,Excavator,1
2022-04,S006,Lakeside Project,Highlands,Excavator,2
2022-05,S006,Lakeside Project,Highlands,Excavator,1
2022-06,S006,Lakeside Project,Highlands,Excavator,0
2022-07,S006,Lakeside Project,Highlands,Excavator,1
2022-08,S006,Lakeside Project,Highlands,Excavator,1
2022-09,S006,Lakeside Project,Highlands,Excavator,0
2022-10,S006,Lakeside Project,Highlands,Excavator,0
2022-11,S006,Lakeside Project,Highlands,Excavator,3
2022-12,S006,Lakeside Project,Highlands,Excavator,1
2023-01,S006,Lakeside Project,Highlands,Excavator,2
2023-02,S006,Lakeside Project,Highlands,Excavator,2
2023-03,S006,Lakeside Project,Highlands,Excavator,1
2023-04,S006,Lakeside Project,Highlands,Excavator,1
2023-05,S006,Lakeside Project,Highlands,Excavator,2
2023-06,S006,Lakeside Project,Highlands,Excavator,1
2023-07,S006,Lakeside Project,Highlands,Excavator,3
2023-08,S006,Lakeside Project,Highlands,Excavator,2
2023-09,S006,Lakeside Project,Highlands,Excavator,2
2023-10,S006,Lakeside Project,Highlands,Excavator,3
2023-11,S006,Lakeside Project,Highlands,Excavator,1
2023-12,S006,Lakeside Project,Highlands,Excavator,0
2024-01,S006,Lakeside Project,Highlands,Excavator,1
2024-02,S006,Lakeside Project,Highlands,Excavator,3
2024-03,S006,Lakeside Project,Highlands,Excavator,1
2024-04,S006,Lakeside Project,Highlands,Excavator,0
2024-05,S006,Lakeside Project,Highlands,Excavator,0
2024-06,S006,Lakeside Project,Highlands,Excavator,2
2024-07,S006,Lakeside Project,Highlands,Excavator,0
2024-08,S006,Lakeside Project,Highlands,Excavator,3
2024-09,S006,Lakeside Project,Highlands,Excavator,2
2024-10,S006,Lakeside Project,Highlands,Excavator,3
2024-11,S006,Lakeside Project,Highlands,Excavator,0
2024-12,S006,Lakeside Project,Highlands,Excavator,1
2025-01,S006,Lakeside Project,Highlands,Excavator,1
2025-02,S006,Lakeside Project,Highlands,Excavator,1
2025-03,S006,Lakeside Project,Highlands,Excavator,0
2025-04,S006,Lakeside Project,Highlands,Excavator,1
2025-05,S006,Lakeside Project,Highlands,Excavator,2
2025-06,S006,Lakeside Project,Highlands,Excavator,2
2025-07,S006,Lakeside Project,Highlands,Excavator,1
2025-08,S006,Lakeside Project,Highlands,Excavator,3
2025-09,S006,Lakeside Project,Highlands,Excavator,2
2025-10,S006,Lakeside Project,Highlands,Excavator,2
2025-11,S006,Lakeside Project,Highlands,Excavator,3
2025-12,S006,Lakeside Project,Highlands,Excavator,3
2026-01,S006,Lakeside Project,Highlands,Excavator,1
2026-02,S006,Lakeside Project,Highlands,Excavator,6
2026-03,S006,Lakeside Project,Highlands,Excavator,0
2026-04,S006,Lakeside Project,Highlands,Excavator,3
2026-05,S006,Lakeside Project,Highlands,Excavator,0
2026-06,S006,Lakeside Project,Highlands,Excavator,1
2026-07,S006,Lakeside Project,Highlands,Excavator,2
2021-08,S006,Lakeside Project,Highlands,Bulldozer,0
2021-09,S006,Lakeside Project,Highlands,Bulldozer,1
2021-10,S006,Lakeside Project,Highlands,Bulldozer,2
2021-11,S006,Lakeside Project,Highlands,Bulldozer,2
2021-12,S006,Lakeside Project,Highlands,Bulldozer,0
2022-01,S006,Lakeside Project,Highlands,Bulldozer,0
2022-02,S006,Lakeside Project,Highlands,Bulldozer,0
2022-03,S006,Lakeside Project,Highlands,Bulldozer,2
2022-04,S006,Lakeside Project,Highlands,Bulldozer,0
2022-05,S006,Lakeside Project,Highlands,Bulldozer,1
2022-06,S006,Lakeside Project,Highlands,Bulldozer,1
2022-07,S006,Lakeside Project,Highlands,Bulldozer,1
2022-08,S006,Lakeside Project,Highlands,Bulldozer,0
2022-09,S006,Lakeside Project,Highlands,Bulldozer,1
2022-10,S006,Lakeside Project,Highlands,Bulldozer,1
2022-11,S006,Lakeside Project,Highlands,Bulldozer,0
2022-12,S006,Lakeside Project,Highlands,Bulldozer,1
2023-01,S006,Lakeside Project,Highlands,Bulldozer,0
2023-02,S006,Lakeside Project,Highlands,Bulldozer,0
2023-03,S006,Lakeside Project,Highlands,Bulldozer,1
2023-04,S006,Lakeside Project,Highlands,Bulldozer,1
2023-05,S006,Lakeside Project,Highlands,Bulldozer,2
2023-06,S006,Lakeside Project,Highlands,Bulldozer,1
2023-07,S006,Lakeside Project,Highlands,Bulldozer,6
2023-08,S006,Lakeside Project,Highlands,Bulldozer,1
2023-09,S006,Lakeside Project,Highlands,Bulldozer,2
2023-10,S006,Lakeside Project,Highlands,Bulldozer,3
2023-11,S006,Lakeside Project,Highlands,Bulldozer,0
2023-12,S006,Lakeside Project,Highlands,Bulldozer,0
2024-01,S006,Lakeside Project,Highlands,Bulldozer,0
2024-02,S006,Lakeside Project,Highlands,Bulldozer,0
2024-03,S006,Lakeside Project,Highlands,Bulldozer,0
2024-04,S006,Lakeside Project,Highlands,Bulldozer,0
2024-05,S006,Lakeside Project,Highlands,Bulldozer,0
2024-06,S006,Lakeside Project,Highlands,Bulldozer,0
2024-07,S006,Lakeside Project,Highlands,Bulldozer,0
2024-08,S006,Lakeside Project,Highlands,Bulldozer,0
2024-09,S006,Lakeside Project,Highlands,Bulldozer,1
2024-10,S006,Lakeside Project,Highlands,Bulldozer,1
2024-11,S006,Lakeside Project,Highlands,Bulldozer,1
2024-12,S006,Lakeside Project,Highlands,Bulldozer,2
2025-01,S006,Lakeside Project,Highlands,Bulldozer,1
2025-02,S006,Lakeside Project,Highlands,Bulldozer,2
2025-03,S006,Lakeside Project,Highlands,Bulldozer,3
2025-04,S006,Lakeside Project,Highlands,Bulldozer,0
2025-05,S006,Lakeside Project,Highlands,Bulldozer,1
2025-06,S006,Lakeside Project,Highlands,Bulldozer,0
2025-07,S006,Lakeside Project,Highlands,Bulldozer,0
2025-08,S006,Lakeside Project,Highlands,Bulldozer,3
2025-09,S006,Lakeside Project,Highlands,Bulldozer,3
2025-10,S006,Lakeside Project,Highlands,Bulldozer,1
2025-11,S006,Lakeside Project,Highlands,Bulldozer,0
2025-12,S006,Lakeside Project,Highlands,Bulldozer,1
2026-01,S006,Lakeside Project,Highlands,Bulldozer,1
2026-02,S006,Lakeside Project,Highlands,Bulldozer,0
2026-03,S006,Lakeside Project,Highlands,Bulldozer,1
2026-04,S006,Lakeside Project,Highlands,Bulldozer,1
2026-05,S006,Lakeside Project,Highlands,Bulldozer,2
2026-06,S006,Lakeside Project,Highlands,Bulldozer,0
2026-07,S006,Lakeside Project,Highlands,Bulldozer,3
2021-08,S006,Lakeside Project,Highlands,Crane,0
2021-09,S006,Lakeside Project,Highlands,Crane,0
2021-10,S006,Lakeside Project,Highlands,Crane,1
2021-11,S006,Lakeside Project,Highlands,Crane,2
2021-12,S006,Lakeside Project,Highlands,Crane,0
2022-01,S006,Lakeside Project,Highlands,Crane,0
2022-02,S006,Lakeside Project,Highlands,Crane,0
2022-03,S006,Lakeside Project,Highlands,Crane,1
2022-04,S006,Lakeside Project,Highlands,Crane,0
2022-05,S006,Lakeside Project,Highlands,Crane,2
2022-06,S006,Lakeside Project,Highlands,Crane,0
2022-07,S006,Lakeside Project,Highlands,Crane,0
2022-08,S006,Lakeside Project,Highlands,Crane,0
2022-09,S006,Lakeside Project,Highlands,Crane,0
2022-10,S006,Lakeside Project,Highlands,Crane,1
2022-11,S006,Lakeside Project,Highlands,Crane,0
2022-12,S006,Lakeside Project,Highlands,Crane,1
2023-01,S006,Lakeside Project,Highlands,Crane,0
2023-02,S006,Lakeside Project,Highlands,Crane,1
2023-03,S006,Lakeside Project,Highlands,Crane,0
2023-04,S006,Lakeside Project,Highlands,Crane,0
2023-05,S006,Lakeside Project,Highlands,Crane,0
2023-06,S006,Lakeside Project,Highlands,Crane,0
2023-07,S006,Lakeside Project,Highlands,Crane,0
2023-08,S006,Lakeside Project,Highlands,Crane,0
2023-09,S006,Lakeside Project,Highlands,Crane,1
2023-10,S006,Lakeside Project,Highlands,Crane,2
2023-11,S006,Lakeside Project,Highlands,Crane,0
2023-12,S006,Lakeside Project,Highlands,Crane,2
2024-01,S006,Lakeside Project,Highlands,Crane,1
2024-02,S006,Lakeside Project,Highlands,Crane,0
